url,domain,title,date,clean_text,label,label_reason
https://pusatdata.kontan.co.id/news/sebulan-407-persen-harga-emas-antam-minus-hari-ini-melemah-23-mei-2025,pusatdata.kontan.co.id,"Sebulan 4,07 Persen, Harga Emas Antam Minus Hari Ini Melemah (23 Mei 2025)",2025-05-23,"harga emas hari ini di butik emas logam mulia aneka tambang tbk (antm) turun rp 13.000 per gram pada jumat (23/5). berikut tabel harga emas hari ini dalam pecahan lainnya, belum termasuk pajak. sumber : logam mulia",Neutral,Penurunan harga emas spesifik tidak secara langsung mencerminkan perubahan inflasi umum Indeks Harga Konsumen.
https://personalfinance.kontan.co.id/news/cuan-3041-setahun-harga-emas-antam-hari-ini-melemah-23-mei-2025,personalfinance.kontan.co.id,"Cuan 30,41% Setahun, Harga Emas Antam Hari Ini Melemah (23 Mei 2025)",2025-05-23,"jumat (23/5) harga emas batangan bersertifikat di logam mulia pt aneka tambang (antm) turun rp 13.000 per gram, dari sebelumnya rp 1.923.000 per gram menjadi rp 1.910.000 per gram. di lain sisi, harga buyback oleh logam mulia juga turun rp 12.000 per gram, dari sebelumnya rp 1.766.000 per gram menjadi rp 1.754.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 156.000 per gram.",Neutral,Laporan penurunan harga emas harian tidak mengindikasikan tren inflasi atau deflasi pada Indeks Harga Konsumen secara luas.
https://nasional.kontan.co.id/news/tarif-impor-as-ancam-ekspor-karet-indonesia-petani-terancam-tekanan-harga,nasional.kontan.co.id,"Tarif Impor AS Ancam Ekspor Karet Indonesia, Petani Terancam Tekanan Harga",2025-04-28,"indonesia menghadapi tantangan baru dalam perdagangan karet internasional setelah amerika serikat menerapkan tarif impor sebagai tindakan balasan (resiprokal) yang dapat berdampak langsung terhadap industri karet nasional. pelaksana tugas (plt) direktur jenderal perkebunan heru tri widarto menyampaikan bahwa kebijakan tersebut berpotensi menurunkan daya saing produk karet indonesia di pasar as, yang selama ini menjadi salah satu tujuan utama ekspor. ""tarif impor yang dikenakan amerika serikat akan berdampak signifikan terutama pada produk hilir seperti ban dan komponen otomotif. biaya produksi akan meningkat, membuat produk kita kurang kompetitif,"" ujar heru kepada kontan, senin (28/4). ia menambahkan bahwa kondisi ini bisa memicu penurunan volume ekspor ke negeri paman sam. pasalnya, amerika serikat sendiri menyumbang sekitar 22,37% dari total ekspor karet indonesia. pada tahun 2024, ekspor ke as tercatat sebesar 370.717 ton atau senilai us$ 673 juta dari total ekspor nasional sebesar 1.664.657 ton senilai us$ 3,009 miliar.",Neutral,Dampak tarif impor AS terhadap produk karet Indonesia terutama mempengaruhi daya saing ekspor dan bukan langsung pada harga barang konsumsi domestik.
https://momsmoney.kontan.co.id/news/harga-emas-perbarui-rekor-tertinggi-tembus-us-2900-per-troi-ons,momsmoney.kontan.co.id,"Harga Emas Perbarui Rekor Tertinggi, Tembus US$ 2.900 per troi ons",2025-02-10,"harga emas hari ini naik ke rekor tertinggi setelah presiden donald trump mengatakan akan mengumumkan tarif impor baja dan aluminium pada senin. ini menambah ketidakpastian di pasar keuangan global. mengutip bloomberg, senin (10/2), harga emas spot diperdagangkan di us$ 2.902 per troi ons pukul 16.38 wib, naik 1,43% dibandingkan penutupan kemarin. harga emas belum bosan memperbarui rekor harga tertinggi sepanjang masa, setelah naik sebesar 2,2% minggu lalu. tahun ini berjalan, harga emas sudah naik 10,61%. ancaman perdagangan terbaru oleh presiden as membantu meningkatkan permintaan aset aman atau safe haven. trump mengatakan pada minggu bahwa pungutan sebesar 25% akan berlaku untuk baja dan aluminium dari semua negara, tetapi tidak menyebutkan kapan akan berlaku. menurut richard franulovich, analis westpac banking corp., emas maish berada di posisi yang tepat, dengan sedikit hambatan. ""trump yg secara intrinsik tidak dapat diprediksi, melontarkan ancaman tarif kepada sekutu dan musuh, bersamaan dengan ancaman tarif 100% jika negara-negara bric melakukan diversifikasi dari dollar as, semua itu menunjukkan peningkatan daya tarik emas sebagai safe haven, kata dia, dilansir bloomberg, hari ini.",Inflation,"Ancaman tarif impor AS atas baja dan aluminium berpotensi meningkatkan biaya bahan baku global, yang dapat memicu kenaikan harga produk terkait di Indonesia."
https://pusatdata.kontan.co.id/news/grafik-harga-emas-antam-hari-ini-naik-atau-turun-6-maret-2025,pusatdata.kontan.co.id,"Grafik Harga Emas Antam, Hari Ini Naik atau Turun? (6 Maret 2025)",2025-03-06,"kamis (6 maret 2025), grafik harga emas 24 karat antam menunjukkan harga emas hari ini turun rp 3.000 per gram, dari sebelumnya rp 1.709.000 per gram menjadi rp 1.706.000 per gram. di lain sisi grafik harga emas antam 24 karat buyback oleh logam mulia juga menunjukkan harga emas hari ini turun rp 3.000 per gram, dari sebelumnya rp 1.558.000 per gram menjadi rp 1.555.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 151.000 per gram. selama ini antam menetapkan dua macam harga emas batangan produksinya: harga emas dan harga beli kembali (buyback).",Neutral,Penurunan harga emas harian adalah pergerakan aset spesifik dan tidak mencerminkan perubahan inflasi umum Indeks Harga Konsumen.
https://pusatdata.kontan.co.id/news/sebulan-harga-emas-antam-naik-581-persen-hari-ini-turun-tebal-1-mei-2025,pusatdata.kontan.co.id,"Sebulan Harga Emas Antam Naik 5,81 Persen, Hari Ini Turun Tebal (1 Mei 2025)",2025-05-01,"harga emas hari ini di butik emas logam mulia aneka tambang tbk (antm) turun rp 33.000 per gram pada kamis (1/5). berikut tabel harga emas hari ini dalam pecahan lainnya, belum termasuk pajak. sumber : logam mulia",Neutral,Fluktuasi harga emas sebagai aset investasi tidak secara langsung memengaruhi Indeks Harga Konsumen (CPI) yang mengukur harga barang dan jasa konsumsi.
https://investasi.kontan.co.id/news/harga-emas-hari-ini-di-pegadaian-kamis-225-antam-ubs-dan-galeri-24-kompak-naik,investasi.kontan.co.id,"Harga Emas Hari Ini di Pegadaian Kamis (22/5) Antam, UBS dan GALERI 24 Kompak Naik",2025-05-22,"catat harga emas hari ini di pegadaian terbaru hari kamis (22/5/2025). terdapat produk antam, galeri 24 dan ubs. harga emas di pegadaian hari ini untuk jenis antam dengan ukuran 0,5 gram naik dan dibanderol dengan harga rp 1.046.000. harga emas antam di pegadaian tersebut naik rp 23.000 dari selasa kemarin. begitpun, harga emas ubs di pegadaian turun dan saat ini dijual dengan harga rp 1.040.000 untuk ukuran 0,5 gram.",Neutral,Berita ini melaporkan pergerakan harga emas sebagai aset investasi yang tidak termasuk dalam komponen utama penghitungan CPI.
https://insight.kontan.co.id/news/kilau-harga-emas-tak-sejalan-besaran-cuan-di-saham-antam-antm,insight.kontan.co.id,"Kilau Harga Emas, Tak Sejalan Besaran Cuan di Saham Antam (ANTM)",2025-02-24,"di tengah harga emas yang sedang berada dalam tren kenaikan sejak awal tahun 2025, harga saham para produsen emas pun ikut terkerek. namun, pt aneka tambang tbk (antm) selaku bumn pertambangan emas mencatatkan kenaikan harga saham yang lebih rendah dibanding emiten-emiten di bidang usaha sejenis. merujuk data stockbit, secara year to date (ytd) sampai dengan jumat (21/2), harga antm hanya naik 6,23% ke level rp 1.620 per saham. di atasnya, ada pt archi indonesia tbk (arci) yang terkerek 8,06% ytd menjadi rp 268 per saham, pt merdeka copper gold tbk (mdka) meningkat 13% menjadi rp 1.825, lalu pt bumi resources minerals tbk (brms) terkerek 20,23% ke rp 416, serta pt j resources asia pacifik tbk (psab) melesat 23,93% menjadi rp 290 per saham.",Neutral,"Meskipun menyebut tren kenaikan harga emas, berita ini lebih berfokus pada kinerja saham perusahaan produsen emas yang tidak relevan dengan pengukuran CPI."
https://pusatdata.kontan.co.id/news/grafik-harga-emas-antam-hari-ini-naik-atau-turun-25-maret-2025,pusatdata.kontan.co.id,"Grafik Harga Emas Antam, Hari Ini Naik atau Turun? (25 Maret 2025)",2025-03-25,"selasa (25 maret 2025), grafik harga emas 24 karat antam menunjukkan harga emas hari ini turun rp 6.000 per gram, dari sebelumnya rp 1.765.000 per gram menjadi rp 1.759.000 per gram. di lain sisi grafik harga emas antam 24 karat buyback oleh logam mulia juga menunjukkan harga emas hari ini turun rp 6.000 per gram, dari sebelumnya rp 1.616.000 per gram menjadi rp 1.610.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 149.000 per gram. selama ini antam menetapkan dua macam harga emas batangan produksinya: harga emas dan harga beli kembali (buyback).",Neutral,Penurunan harga emas sebagai aset investasi tidak memiliki dampak langsung terhadap Indeks Harga Konsumen (CPI) yang mencakup barang konsumsi sehari-hari.
https://pusatdata.kontan.co.id/news/grafik-harga-emas-antam-naik-atau-turun-hari-ini-29-juli-2025,pusatdata.kontan.co.id,"Grafik Harga Emas Antam, Naik atau Turun Hari Ini (29 Juli 2025)?",2025-07-29,"selasa (29 juli 2025) harga emas batangan bersertifikat di laman resmi logam mulia pt aneka tambang turun rp 8.000 per gram, dari sebelumnya rp 1.914.000 per gram menjadi rp 1.906.000 per gram. di lain sisi, harga buyback oleh logam mulia juga turun rp 8.000 per gram, dari sebelumnya rp 1.760.000 per gram menjadi rp 1.752.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 154.000 per gram.",Neutral,Laporan penurunan harga emas batangan ini hanya relevan untuk pasar investasi dan tidak memengaruhi harga barang dan jasa dalam keranjang CPI.
https://pressrelease.kontan.co.id/news/hoki-pacu-penjualan-alternatif-beras-putih-tahun-ini,pressrelease.kontan.co.id,HOKI Pacu Penjualan Alternatif Beras Putih Tahun Ini,2025-01-22,"hoki pacu penjualan alternatif beras putih tahun ini sumber: pressrelease.id | editor: ignatia maria sri sayekti kontan.co.id - pt buyung poetra sembada tbk (hoki), produsen beras terkemuka dengan merek 'topi koki' dan 'dailymeal' semakin agresif dalam memperkuat lini bisnisnya dengan memacu penjualan alternatif beras putih melalui produk-produk dailymeal. alternatif ini hadir sebagai solusi bagi masyarakat yang mencari pilihan beras sehat dengan indeks glikemik rendah, tinggi serat, serta bebas gula. produk-produk unggulan dailymeal, seperti beras jagung, beras singkong, dan beras merah, didistribusikan melalui anak usaha pt hoki distribusi niaga (hdn), yang menyasar konsumen dengan kebutuhan diet khusus serta penderita diabetes. untuk mendukung upaya ekspansi ini, hoki memperluas jaringan distribusinya dengan menjalin kerja sama strategis bersama indomarco (salim group) melalui pt gurih mitra perkasa. kerja sama ini bertujuan untuk memperkuat logistik dan distribusi produk-produk hoki, dengan nilai transaksi yang diperkirakan mencapai rp130 miliar selama satu tahun. kolaborasi ini akan meningkatkan penetrasi pasar dan memperluas jangkauan hoki ke berbagai segmen masyarakat indonesia, termasuk pasar modern, minimarket, toko tradisional, serta saluran layanan makanan. dengan optimalisasi operasi logistik, hoki berkomitmen untuk memastikan kelancaran pasokan produk, meningkatkan kesadaran merek, serta mempercepat adopsi produk dailymeal di pasar. ""kami optimis bahwa dengan strategi ekspansi distribusi serta inovasi produk yang kami lakukan, dailymeal akan terus bertumbuh secara berkelanjutan dan menjadi pionir dalam industri beras sehat dan spesial di indonesia,"" kata direktur hoki, budiman susilo. selain memperkuat distribusi, hoki juga terus berinovasi dengan menghadirkan berbagai produk baru. pada september 2024 lalu, hoki meluncurkan beras hokairi japonica yang mendapat respons positif dari pasar. mengawali tahun ini, perseroan tengah bersiap meluncurkan produk terbaru, yaitu porang cassava rice, yang diharapkan dapat menawarkan nasi berkualitas tinggi dengan harga yang lebih terjangkau bagi masyarakat. dengan langkah strategis ini, hoki berkomitmen untuk terus menghadirkan produk-produk inovatif yang tidak hanya memenuhi kebutuhan pasar, tetapi juga mendukung gaya hidup sehat bagi masyarakat indonesia. sebelumnya, sampai kuartal iii 2024, hoki mencatatkan penjualan sebesar idr 1,1 triliun, meningkat 19,9% dibandingkan periode yang sama tahun sebelumnya. pertumbuhan ini didukung oleh diversifikasi bisnis yang optimal, termasuk produk dailymeal yang mendapat tanggapan positif berkat kampanye edukasi gaya hidup sehat yang dilakukan perusahaan. sekilas pt buyung poetra sembada tbk: pt buyung poetra sembada tbk (hoki) didirikan pada tahun 2003 adalah perusahaan produksi dan distribusi beras premium dengan merek ""topi koki"", di mana awal pendiriannya adalah pengembangan usaha dari toko buyung palembang (berdiri sejak tahun 1977). selain itu, hoki juga memproduksi beras dengan merek: hok-1, setra ramos, rumah limas, bps, super belida (beras pera), dan menjual ke b2b seperti beras menir (broken rice) ke pabrik bihun dan untuk keperluan lainnya. hoki juga memproduksi beras private brand untuk perusahaan lain seperti indomaret, alfamart, dll. selain itu, merek topikoki setra ramos juga saat ini telah hadir di mini market. pemasaran hoki selain dilakukan di pasar tradisional (general trade) juga didistribusikan ke pasar modern dan online marketplace. hoki memiliki pabrik dan gudang di subang, jawa barat dan cipinang, jakarta timur dengan total kapasitas 55 ton per jam. seiring dengan perkembangan bisnis, hoki melakukan ipo pada tahun 2017. sejak tahun 2020, hoki menambahkan alternatif sumber pendapatan baru sekaligus meningkatkan implementasi praktik esg melalui pembangunan pembangkit listrik tenaga sekam padi dan menyewakannya. pada tahun 2022, hoki bertransformasi menjadi perusahaan fast moving consumer goods (fmcg) melalui peluncuran produk dailymeal dan di distribusikan melalui pt hoki distribusi niaga (hdn). di tahun yang sama hoki juga mendirikan pt hoki investasi sejati (his) sebagai bagian dari diversifikasi perseroan untuk memasuki bisnis equity investment pada perusahaan terbuka. secara keseluruhan hoki memiliki 4 sumber pendapatan: 1) produksi & distribusi produk beras, 2) produksi energi terbarukan (dari sekam padi), 3) produk fmcg (""dailymeal""), dan 4) equity investment pada perusahaan terbuka.",Neutral,Berita ini fokus pada strategi bisnis dan ekspansi produk perusahaan tanpa indikasi langsung terhadap pergerakan inflasi atau deflasi secara umum.
https://investasi.kontan.co.id/news/harga-emas-terkoerksi-pada-kamis-1892025-pagi-usai-the-fed-pangkas-suku-bunga,investasi.kontan.co.id,Harga Emas Terkoreksi pada Kamis (18/9/2025) Pagi Usai The Fed Pangkas Suku Bunga,2025-09-18,"harga emas terkoreksi pada perdagangan kamis (18/9/2025) pagi. pukul 07.41 wib, harga emas untuk pengiriman desember 2025 di commodity exchange ada di us$ 3.696,60 per ons troi, turun 0,57% dari sehari sebelumnya yang ada di us$ 3.717,80 per ons troi. harga emas terkoreksi dan turun dari rekor tertinginya karena dolar as menguat setelah federal reserve memangkas suku bunga. mengutip bloomberg, dalam konferensi pers setelah pertemuan kebijakan, ketua the fed jerome powell menyoroti tanda-tanda pelemahan pasar tenaga kerja semakin meningkat, dan mengakui bahwa risiko inflasi yang berkelanjutan perlu dikelola.",Inflation,"Meskipun harga emas terkoreksi, berita ini secara eksplisit menyebutkan pengakuan Ketua The Fed tentang ""risiko inflasi yang berkelanjutan""."
https://pusatdata.kontan.co.id/news/grafik-harga-emas-antam-hari-ini-naik-atau-turun-20-maret-2025,pusatdata.kontan.co.id,"Grafik Harga Emas Antam, Hari Ini Naik atau Turun? (20 Maret 2025)",2025-03-20,"kamis (20 maret 2025), grafik harga emas 24 karat antam menunjukkan harga emas hari ini naik rp 15.000 per gram, dari sebelumnya rp 1.759.000 per gram menjadi rp 1.774.000 per gram. di lain sisi grafik harga emas antam 24 karat buyback oleh logam mulia juga menunjukkan harga emas hari ini naik rp 16.000 per gram, dari sebelumnya rp 1.608.000 per gram menjadi rp 1.624.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 150.000 per gram. selama ini antam menetapkan dua macam harga emas batangan produksinya: harga emas dan harga beli kembali (buyback).",Neutral,Berita ini hanya melaporkan kenaikan harga emas harian tanpa memberikan konteks makroekonomi atau alasan yang mengindikasikan tekanan inflasi atau deflasi secara umum.
https://investasi.kontan.co.id/news/harga-emas-spot-naik-lebih-dari-2-rabu-94-imbas-memanasnya-perang-tarif,investasi.kontan.co.id,"Harga Emas Spot Naik Lebih dari 2% Rabu (9/4), Imbas Memanasnya Perang Tarif",2025-04-09,"sumber: reuters | editor: yudho winarto kontan.co.id - harga emas melesat lebih dari 2% pada perdagangan rabu (9/4), didorong pelemahan dolar amerika serikat (as) serta meningkatnya permintaan aset aman (safe haven) di tengah eskalasi ketegangan dagang antara as dan china. mengutip reuters, harga spot emas naik 2,2% ke level us$ 3.048,19 per ons troi pada pukul 09.01 waktu setempat (1301 gmt). sementara itu, emas berjangka as naik 2,5% ke us$ 3.065,40 per ons troi.",Neutral,"Kenaikan harga emas didorong oleh pelemahan dolar AS dan permintaan aset aman karena ketegangan dagang, bukan indikasi langsung tekanan inflasi umum."
https://pusatdata.kontan.co.id/news/grafik-harga-emas-antam-hari-ini-naik-atau-turun-8-april-2025,pusatdata.kontan.co.id,"Grafik Harga Emas Antam, Hari Ini Naik atau Turun? (8 April 2025)",2025-04-08,"selasa (8 april 2025) grafik harga emas 24 karat antam menunjukkan harga emas hari ini turun rp 4.000 per gram, dari sebelumnya rp 1.758.000 per gram menjadi rp 1.754.000 per gram. di lain sisi grafik harga emas antam 24 karat buyback oleh logam mulia juga menujukkan harga buyback hari ini turun rp 4.000 per gram, dari sebelumnya rp 1.608.000 per gram menjadi rp 1.604.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 150.000 per gram. selama ini antam menetapkan dua macam harga emas batangan produksinya: harga emas dan harga beli kembali (buyback).",Neutral,Berita ini hanya melaporkan penurunan harga emas harian tanpa memberikan konteks makroekonomi atau alasan yang mengindikasikan tekanan inflasi atau deflasi secara umum.
https://investasi.kontan.co.id/news/harga-emas-antam-turun-rp-4000-menjadi-rp-1754000-per-gram-hari-ini-8-april-2024,investasi.kontan.co.id,Harga Emas Antam Turun Rp 4.000 Menjadi Rp 1.754.000 Per Gram Hari Ini 8 April 2024,2025-04-08,"harga emas batangan bersertifikat antam keluaran logam mulia pt aneka tambang tbk (antm) turun pada selasa (8/4). mengutip situs logam mulia, harga pecahan satu gram emas antam berada di rp 1.754.000. harga emas antam itu turun rp 4.000 jika dibandingkan dengan harga yang dicetak pada senin (7/4) yang berada di level rp 1.758.000 per gram. sementara harga buyback emas antam berada di level rp 1.604.000 per gram. harga tersebut turun rp 4.000 jika dibandingkan dengan harga buyback pada senin (7/4) yang ada di rp 1.608.000 per gram.",Neutral,Penurunan harga emas batangan tidak secara langsung mempengaruhi perhitungan Indeks Harga Konsumen (CPI) Indonesia.
https://investasi.kontan.co.id/news/bank-sentral-gencar-borong-emas-harga-emas-antam-berpotensi-melonjak,investasi.kontan.co.id,"Bank Sentral Gencar Borong Emas, Harga Emas Antam Berpotensi Melonjak",2025-08-08,"pembelian emas oleh bank sentral diperkirakan masih akan marak sepanjang tahun 2025 ini. salah satu contohnya terlihat pada penambahan cadangan emas oleh bank sentral china pada juli 2025 lalu. penambahan tersebut membuat cadangan emas china meningkat menjadi 73,96 juta ons troi per akhir juli 2025. pengamat komoditas sekaligus founder traderindo.com, wahyu laksono, menjelaskan bahwa pembelian emas oleh bank sentral dapat mendorong peningkatan permintaan agregat.",Inflation,Peningkatan permintaan agregat yang didorong oleh pembelian emas bank sentral dapat menciptakan tekanan inflasi pada perekonomian.
https://internasional.kontan.co.id/news/emas-swiss-jadi-korban-terbaru-tarif-trump-pasar-bullion-global-terancam-terguncang,internasional.kontan.co.id,"Emas Swiss Jadi Korban Terbaru Tarif Trump, Pasar Bullion Global Terancam Terguncang",2025-08-08,"pemerintahan presiden donald trump kembali mengguncang pasar global, kali ini dengan menargetkan emas swiss, yang dikenal sebagai salah satu komoditas paling bernilai dan stabil. amerika serikat telah memberlakukan tarif impor terhadap emas batangan seberat satu kilogram, kebijakan yang dapat mengganggu aliran perdagangan emas dunia dan memberikan pukulan serius bagi swiss, negara pengolah emas terbesar di dunia. tarif baru ancam perdagangan emas bernilai miliaran dolar menurut financial express mengutip laporan financial times, dalam periode satu tahun hingga juni, swiss mengekspor emas senilai us$61,5 miliar ke amerika serikat. dengan diberlakukannya tarif baru sebesar 39%, ekspor dalam jumlah yang sama kini akan dikenakan beban tambahan sebesar us$24 miliar.",Neutral,Kebijakan tarif impor emas antar negara tidak secara langsung menunjukkan dampak terhadap Indeks Harga Konsumen (CPI) Indonesia.
https://insight.kontan.co.id/news/terjadi-lagi-saat-harga-turun-stok-emas-antam-kosong,insight.kontan.co.id,"Terjadi Lagi, Saat Harga Turun Stok Emas Antam Kosong",2025-02-28,"masyarakat yang ingin membeli emas di butik emas logam mulia pt aneka tambang tbk (antm) mungkin harus bersabar. sebab, sejumlah gerai butik emas antam di wilayah jakarta, tidak memiliki persediaan barang alias kehabisan stok. kecewa? tentu saja. sebab, harga emas saat ini sedang turun ke level terendah, dalam dua minggu terakhir seiring penguatan dolar as. melansir reuters, harga emas spot turun 1,1% menjadi us$ 2.885,13 per ons troi, setelah sebelumnya menyentuh level terendah sejak 12 februari.",Neutral,"Penurunan harga emas batangan tidak secara langsung mempengaruhi perhitungan Indeks Harga Konsumen (CPI) Indonesia, meskipun ada kelangkaan stok."
https://keuangan.kontan.co.id/news/profit-3767-setahun-harga-emas-antam-hari-ini-turun-tipis-21-februari-2025,keuangan.kontan.co.id,"Profit 37,67% Setahun, Harga Emas Antam Hari Ini Turun Tipis (21 Februari 2025)",2025-02-21,"jumat (21 februari 2025), harga emas antam 24 karat di logam mulia hari ini turun rp 1.000 per gram, dari sebelumnya rp 1.708.000 per gram menjadi rp 1.707.000 per gram. adapun harga emas buyback hari ini juga turun rp 1.000 per gram, dari sebelumnya rp 1.558.000 per gram menjadi rp 1.557.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 150.000 per gram. selama ini antam menetapkan dua macam harga emas batangan produksinya: harga emas dan harga beli kembali (buyback). tonton: harga emas antam hari ini kembali melonjak (20 februari 2025)",Neutral,Penurunan harga emas batangan Antam tidak secara langsung mempengaruhi perhitungan Indeks Harga Konsumen (CPI) Indonesia.
https://investasi.kontan.co.id/news/harga-emas-antam-hari-ini-anjlok-rp-50000-jadi-rp-2348000-per-gram-sabtu-1511,investasi.kontan.co.id,"Harga Emas Antam Hari Ini Anjlok Rp 50.000 Jadi Rp 2.348.000 Per Gram, Sabtu (15/11)",2025-11-15,"harga emas batangan bersertifikat antam keluaran logam mulia pt aneka tambang tbk (antm) melorot pada sabtu (15/11/2025). mengutip situs logam mulia, sabtu (15/11/2025), harga pecahan satu gram emas antam berada di rp 2.348.000. harga emas antam itu anjlok rp 50.000 jika dibandingkan dengan harga pada jumat (14/11/2025) yang berada di level rp 2.398.000 per gram. sementara harga buyback emas antam berada di level rp 2.209.000 per gram. harga tersebut anjlok rp 54.000 jika dibandingkan dengan harga buyback pada jumat (14/11/2025) yang ada di rp 2.263.000 per gram.",Neutral,Fluktuasi harga emas tidak secara langsung memengaruhi Indeks Harga Konsumen (CPI) karena emas bukan bagian dari keranjang barang dan jasa konsumen.
https://pusatdata.kontan.co.id/news/grafik-harga-emas-antam-hari-ini-naik-atau-turun-4-mei-2025,pusatdata.kontan.co.id,"Grafik Harga Emas Antam, Hari Ini Naik atau Turun? (4 Mei 2025)",2025-05-04,"minggu (4 mei 2025) grafik harga emas 24 karat antam menunjukkan harga emas hari ini tetap rp 1.902.000 per gram. di lain sisi grafik harga emas antam 24 karat buyback oleh logam mulia juga menunjukkan harga masih rp 1.751.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 151.000 per gram.",Neutral,"Berita ini hanya melaporkan harga emas yang stabil, yang tidak relevan langsung dengan perubahan CPI."
https://momsmoney.kontan.co.id/news/promo-alfamart-paling-murah-sejagat-24-31-maret-2025-tujuh-kurma-beli-2-lebih-murah,momsmoney.kontan.co.id,"Promo Alfamart Paling Murah Sejagat 24-31 Maret 2025, Tujuh Kurma Beli 2 Lebih Murah",2025-03-24,"manfaatkan promo alfamart paling murah sejagat periode 24-31 maret 2025 untuk belanja lebih hemat. selain lengkap, alfamart juga kerap mengadakan promo dengan potongan harga yang menarik. selama 24-31 maret 2025, ada promo paling murah sejagat dari alfamart yang menawarkan berbagai produk dengan harga jauh lebih ekonomis. lalu, apa sajakah produk-produk yang termasuk dalam promo alfamart paling murah sejagat kali ini?",Deflation,"Promo dengan potongan harga untuk berbagai produk konsumen menunjukkan adanya penurunan harga, yang memiliki efek deflasi pada kategori barang tersebut."
https://pusatdata.kontan.co.id/news/grafik-harga-emas-batangan-antam-hari-ini-20-september-2025-naik-atau-turun,pusatdata.kontan.co.id,"Grafik Harga Emas Batangan Antam Hari Ini (20 September 2025), Naik atau Turun?",2025-09-20,"sabtu (20/9), harga emas batangan bersertifikat di laman resmi logam mulia pt aneka tambang naik rp 32.000 per gram, dari sebelumnya rp 2.090.000 per gram menjadi rp 2.122.000 per gram. di lain sisi, harga buyback oleh logam mulia juga naik rp 32.000 per gram, dari sebelumnya rp 1.937.000 per gram menjadi rp 1.969.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 153.000 per gram. selama ini antam menetapkan dua macam harga emas batangan produksinya: harga emas dan harga beli kembali (buyback).",Neutral,Kenaikan harga emas tidak berdampak langsung pada CPI karena emas dianggap sebagai aset investasi.
https://investasi.kontan.co.id/news/harga-emas-antam-naik-rp-26000-menjadi-rp-2060000-per-gram-hari-ini-selasa-99,investasi.kontan.co.id,"Harga Emas Antam Naik Rp 26.000 Menjadi Rp 2.060.000 per Gram Hari Ini, Selasa (9/9)",2025-09-09,"ingin membeli emas? silakan cek dulu update harga terbaru emas batangan antam pada hari ini, selasa (9/9/2025). harga emas batangan bersertifikat antam keluaran logam mulia pt aneka tambang tbk (antm) naik pada selasa (9/9/2025). mengutip situs logam mulia, harga pecahan satu gram emas antam berada di rp 2.086.000.",Neutral,"Berita ini hanya melaporkan kenaikan harga emas, yang bukan merupakan komponen utama dalam perhitungan CPI."
https://pusatdata.kontan.co.id/news/grafik-harga-emas-antam-hari-ini-naik-atau-turun-29-mei-2025,pusatdata.kontan.co.id,"Grafik Harga Emas Antam, Hari Ini Naik atau Turun? (29 Mei 2025)",2025-05-29,"kamis (29 mei 2025) grafik harga emas 24 karat antam menunjukkan harga emas hari ini turun rp 21.000 per gram, dari sebelumnya rp 1.895.000 per gram menjadi rp 1.874.000 per gram. di lain sisi grafik harga emas antam 24 karat buyback oleh logam mulia juga turun rp 21.000 per gram, dari sebelumnya rp 1.739.000 per gram menjadi rp 1.718.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 156.000 per gram.",Neutral,Pergerakan harga emas sebagai aset investasi tidak secara langsung mencerminkan perubahan inflasi Indeks Harga Konsumen (CPI) di Indonesia.
https://pusatdata.kontan.co.id/news/grafik-harga-emas-antam-hari-ini-naik-atau-turun-16-maret-2025,pusatdata.kontan.co.id,"Grafik Harga Emas Antam, Hari Ini Naik atau Turun? (16 Maret 2025)",2025-03-16,"minggu (16 maret 2025), grafik harga emas 24 karat antam menunjukkan harga emas hari ini tetap rp 1.739.000 per gram. di lain sisi grafik harga emas antam 24 karat buyback oleh logam mulia juga menunjukkan harga emas hari ini rp 1.588.000 per gram. dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah rp 151.000 per gram. selama ini antam menetapkan dua macam harga emas batangan produksinya: harga emas dan harga beli kembali (buyback).",Neutral,Harga emas yang stabil sebagai aset investasi tidak memberikan indikasi langsung mengenai tekanan inflasi atau deflasi pada CPI Indonesia.
